serum,virus,replicate,concentration,fraction infectivity,date
24C_d104,G446V,1,1.829e-05,0.9778,2021-03-12
24C_d104,G446V,2,0.04,-1.001e-05,2021-03-12
24C_d104,G446V,2,0.01333,0.01889,2021-03-12
24C_d104,G446V,2,0.004444,0.1087,2021-03-12
24C_d104,G446V,2,0.001481,0.3883,2021-03-12
24C_d104,G446V,2,0.0004938,0.6347,2021-03-12
24C_d104,G446V,2,0.0001646,0.8596,2021-03-12
24C_d104,G446V,2,5.487e-05,0.9472,2021-03-12
24C_d104,G446V,2,1.829e-05,1.105,2021-03-12
22C_d104,G446V,1,0.04,0.009782,2021-03-12
22C_d104,G446V,1,0.01333,0.137,2021-03-12
22C_d104,G446V,1,0.004444,0.5003,2021-03-12
22C_d104,G446V,1,0.001481,0.7077,2021-03-12
22C_d104,G446V,1,0.0004938,0.7217,2021-03-12
22C_d104,G446V,1,0.0001646,1.024,2021-03-12
22C_d104,G446V,1,5.487e-05,0.8765,2021-03-12
22C_d104,G446V,1,1.829e-05,1.043,2021-03-12
22C_d104,G446V,2,0.04,2.114e-05,2021-03-12
22C_d104,G446V,2,0.01333,0.1446,2021-03-12
22C_d104,G446V,2,0.004444,0.3885,2021-03-12
22C_d104,G446V,2,0.001481,0.6539,2021-03-12
22C_d104,G446V,2,0.0004938,0.848,2021-03-12
22C_d104,G446V,2,0.0001646,0.8057,2021-03-12
22C_d104,G446V,2,5.487e-05,0.7849,2021-03-12
22C_d104,G446V,2,1.829e-05,1.027,2021-03-12
25_d94,G446V,1,0.04,-1.892e-05,2021-03-12
25_d94,G446V,1,0.01333,0.1611,2021-03-12
25_d94,G446V,1,0.004444,0.5296,2021-03-12
25_d94,G446V,1,0.001481,0.7985,2021-03-12
25_d94,G446V,1,0.0004938,0.8801,2021-03-12
25_d94,G446V,1,0.0001646,0.7633,2021-03-12
25_d94,G446V,1,5.487e-05,0.9172,2021-03-12
25_d94,G446V,1,1.829e-05,1.049,2021-03-12
25_d94,G446V,2,0.04,0.008963,2021-03-12
25_d94,G446V,2,0.01333,0.09788,2021-03-12
25_d94,G446V,2,0.004444,0.4533,2021-03-12
25_d94,G446V,2,0.001481,0.9391,2021-03-12
25_d94,G446V,2,0.0004938,0.857,2021-03-12
25_d94,G446V,2,0.0001646,0.7249,2021-03-12
25_d94,G446V,2,5.487e-05,1.14,2021-03-12
25_d94,G446V,2,1.829e-05,0.9094,2021-03-12
23C_d102,G446V,1,0.04,0.00404,2021-03-12
23C_d102,G446V,1,0.01333,0.1105,2021-03-12
23C_d102,G446V,1,0.004444,0.4088,2021-03-12
23C_d102,G446V,1,0.001481,0.7951,2021-03-12
23C_d102,G446V,1,0.0004938,0.9142,2021-03-12
23C_d102,G446V,1,0.0001646,0.8384,2021-03-12
23C_d102,G446V,1,5.487e-05,1.051,2021-03-12
23C_d102,G446V,1,1.829e-05,0.8921,2021-03-12
23C_d102,G446V,2,0.04,0.02215,2021-03-12
23C_d102,G446V,2,0.01333,0.1783,2021-03-12
23C_d102,G446V,2,0.004444,0.436,2021-03-12
23C_d102,G446V,2,0.001481,0.8445,2021-03-12
23C_d102,G446V,2,0.0004938,0.6986,2021-03-12
23C_d102,G446V,2,0.0001646,1.051,2021-03-12
23C_d102,G446V,2,5.487e-05,1.051,2021-03-12
23C_d102,G446V,2,1.829e-05,1.037,2021-03-12
M12-day-119,F456A,1,0.04,-3.382e-07,2021-03-12
M12-day-119,F456A,1,0.01333,0.0108,2021-03-12
M12-day-119,F456A,1,0.004444,0.5162,2021-03-12
M12-day-119,F456A,1,0.001481,0.7488,2021-03-12
M12-day-119,F456A,1,0.0004938,0.9972,2021-03-12
M12-day-119,F456A,1,0.0001646,0.9232,2021-03-12
M12-day-119,F456A,1,5.487e-05,0.852,2021-03-12
M12-day-119,F456A,1,1.829e-05,0.9701,2021-03-12
M12-day-119,F456A,2,0.04,2.13e-05,2021-03-12
M12-day-119,F456A,2,0.01333,0.03479,2021-03-12
M12-day-119,F456A,2,0.004444,0.3945,2021-03-12
M12-day-119,F456A,2,0.001481,0.8129,2021-03-12
M12-day-119,F456A,2,0.0004938,1.065,2021-03-12
M12-day-119,F456A,2,0.0001646,0.9602,2021-03-12
M12-day-119,F456A,2,5.487e-05,0.8823,2021-03-12
M12-day-119,F456A,2,1.829e-05,0.7196,2021-03-12
M14-day-119,F456A,1,0.04,-8.454e-06,2021-03-12
M14-day-119,F456A,1,0.01333,0.0002181,2021-03-12
M14-day-119,F456A,1,0.004444,0.1437,2021-03-12
M14-day-119,F456A,1,0.001481,0.591,2021-03-12
M14-day-119,F456A,1,0.0004938,0.7396,2021-03-12
M14-day-119,F456A,1,0.0001646,0.8471,2021-03-12
M14-day-119,F456A,1,5.487e-05,0.7671,2021-03-12
M14-day-119,F456A,1,1.829e-05,0.9515,2021-03-12
M14-day-119,F456A,2,0.04,-1.386e-05,2021-03-12
M14-day-119,F456A,2,0.01333,0.01358,2021-03-12
M14-day-119,F456A,2,0.004444,0.1803,2021-03-12
M14-day-119,F456A,2,0.001481,0.651,2021-03-12
M14-day-119,F456A,2,0.0004938,0.7406,2021-03-12
M14-day-119,F456A,2,0.0001646,0.9398,2021-03-12
M14-day-119,F456A,2,5.487e-05,0.8455,2021-03-12
M14-day-119,F456A,2,1.829e-05,0.907,2021-03-12
23_d120,F456A,1,0.04,-3.551e-05,2021-03-12
23_d120,F456A,1,0.01333,0.1646,2021-03-12
23_d120,F456A,1,0.004444,0.3243,2021-03-12
23_d120,F456A,1,0.001481,0.4046,2021-03-12
23_d120,F456A,1,0.0004938,0.7546,2021-03-12
23_d120,F456A,1,0.0001646,0.9087,2021-03-12
23_d120,F456A,1,5.487e-05,0.8389,2021-03-12
23_d120,F456A,1,1.829e-05,0.754,2021-03-12
23_d120,F456A,2,0.04,0.01329,2021-03-12
23_d120,F456A,2,0.01333,0.09995,2021-03-12
23_d120,F456A,2,0.004444,0.3377,2021-03-12
23_d120,F456A,2,0.001481,0.6709,2021-03-12
23_d120,F456A,2,0.0004938,0.8752,2021-03-12
23_d120,F456A,2,0.0001646,0.8446,2021-03-12
23_d120,F456A,2,5.487e-05,0.7895,2021-03-12
23_d120,F456A,2,1.829e-05,0.9413,2021-03-12
1C_d113,F456A,1,0.04,0.01246,2021-03-12
1C_d113,F456A,1,0.01333,0.1054,2021-03-12
1C_d113,F456A,1,0.004444,0.3321,2021-03-12
1C_d113,F456A,1,0.001481,0.664,2021-03-12
1C_d113,F456A,1,0.0004938,0.807,2021-03-12
1C_d113,F456A,1,0.0001646,0.9039,2021-03-12
1C_d113,F456A,1,5.487e-05,0.9247,2021-03-12
1C_d113,F456A,1,1.829e-05,0.8561,2021-03-12
1C_d113,F456A,2,0.04,0.004445,2021-03-12
1C_d113,F456A,2,0.01333,0.06624,2021-03-12
1C_d113,F456A,2,0.004444,0.3488,2021-03-12
1C_d113,F456A,2,0.001481,0.6876,2021-03-12
1C_d113,F456A,2,0.0004938,0.943,2021-03-12
1C_d113,F456A,2,0.0001646,1.093,2021-03-12
1C_d113,F456A,2,5.487e-05,0.8919,2021-03-12
1C_d113,F456A,2,1.829e-05,0.7902,2021-03-12
M12-day-119,E484K,1,0.04,-1.75e-07,2021-03-12
M12-day-119,E484K,1,0.01333,0.002987,2021-03-12
M12-day-119,E484K,1,0.004444,0.129,2021-03-12
M12-day-119,E484K,1,0.001481,0.6117,2021-03-12
M12-day-119,E484K,1,0.0004938,0.9459,2021-03-12
M12-day-119,E484K,1,0.0001646,1.048,2021-03-12
M12-day-119,E484K,1,5.487e-05,1.004,2021-03-12
M12-day-119,E484K,1,1.829e-05,1.202,2021-03-12
M12-day-119,E484K,2,0.04,-1.575e-06,2021-03-12
M12-day-119,E484K,2,0.01333,0.002146,2021-03-12
M12-day-119,E484K,2,0.004444,0.1059,2021-03-12
M12-day-119,E484K,2,0.001481,0.612,2021-03-12
M12-day-119,E484K,2,0.0004938,0.9711,2021-03-12
M12-day-119,E484K,2,0.0001646,0.9259,2021-03-12
M12-day-119,E484K,2,5.487e-05,0.9944,2021-03-12
M12-day-119,E484K,2,1.829e-05,1.262,2021-03-12
M14-day-119,E484K,1,0.04,1.243e-05,2021-03-12
M14-day-119,E484K,1,0.01333,1.092e-05,2021-03-12
M14-day-119,E484K,1,0.004444,0.07288,2021-03-12
M14-day-119,E484K,1,0.001481,0.4271,2021-03-12
M14-day-119,E484K,1,0.0004938,0.7888,2021-03-12
M14-day-119,E484K,1,0.0001646,0.8152,2021-03-12
M14-day-119,E484K,1,5.487e-05,0.9133,2021-03-12
M14-day-119,E484K,1,1.829e-05,0.9831,2021-03-12
M14-day-119,E484K,2,0.04,9.627e-06,2021-03-12
M14-day-119,E484K,2,0.01333,0.01043,2021-03-12
M14-day-119,E484K,2,0.004444,0.05176,2021-03-12
M14-day-119,E484K,2,0.001481,0.4789,2021-03-12
M14-day-119,E484K,2,0.0004938,0.7856,2021-03-12
M14-day-119,E484K,2,0.0001646,0.9989,2021-03-12
M14-day-119,E484K,2,5.487e-05,1.152,2021-03-12
M14-day-119,E484K,2,1.829e-05,1.125,2021-03-12
23_d120,E484K,1,0.04,5.426e-06,2021-03-12
23_d120,E484K,1,0.01333,0.01346,2021-03-12
23_d120,E484K,1,0.004444,0.2594,2021-03-12
23_d120,E484K,1,0.001481,0.6978,2021-03-12
23_d120,E484K,1,0.0004938,0.7648,2021-03-12
23_d120,E484K,1,0.0001646,0.8842,2021-03-12
23_d120,E484K,1,5.487e-05,0.8616,2021-03-12
23_d120,E484K,1,1.829e-05,1.108,2021-03-12
23_d120,E484K,2,0.04,-2.976e-06,2021-03-12
23_d120,E484K,2,0.01333,0.01714,2021-03-12
23_d120,E484K,2,0.004444,0.2572,2021-03-12
23_d120,E484K,2,0.001481,0.7436,2021-03-12
23_d120,E484K,2,0.0004938,0.8174,2021-03-12
23_d120,E484K,2,0.0001646,0.9641,2021-03-12
23_d120,E484K,2,5.487e-05,0.9147,2021-03-12
23_d120,E484K,2,1.829e-05,0.9746,2021-03-12
1C_d113,E484K,1,0.04,0.1362,2021-03-12
1C_d113,E484K,1,0.01333,0.545,2021-03-12
1C_d113,E484K,1,0.004444,0.9511,2021-03-12
1C_d113,E484K,1,0.001481,1.08,2021-03-12
1C_d113,E484K,1,0.0004938,0.8245,2021-03-12
1C_d113,E484K,1,0.0001646,1.036,2021-03-12
1C_d113,E484K,1,5.487e-05,0.981,2021-03-12
1C_d113,E484K,1,1.829e-05,1.062,2021-03-12
1C_d113,E484K,2,0.04,0.1204,2021-03-12
1C_d113,E484K,2,0.01333,0.5044,2021-03-12
1C_d113,E484K,2,0.004444,0.8335,2021-03-12
1C_d113,E484K,2,0.001481,0.94,2021-03-12
1C_d113,E484K,2,0.0004938,0.9367,2021-03-12
1C_d113,E484K,2,0.0001646,1.012,2021-03-12
1C_d113,E484K,2,5.487e-05,0.9698,2021-03-12
1C_d113,E484K,2,1.829e-05,0.8151,2021-03-12
24C_d104,E484P,1,0.04,0.09771,2021-03-12
24C_d104,E484P,1,0.01333,0.2845,2021-03-12
24C_d104,E484P,1,0.004444,0.482,2021-03-12
24C_d104,E484P,1,0.001481,0.7895,2021-03-12
24C_d104,E484P,1,0.0004938,1.327,2021-03-12
24C_d104,E484P,1,0.0001646,0.6682,2021-03-12
24C_d104,E484P,1,5.487e-05,0.9136,2021-03-12
24C_d104,E484P,1,1.829e-05,1.261,2021-03-12
24C_d104,E484P,2,0.04,0.1403,2021-03-12
24C_d104,E484P,2,0.01333,0.2403,2021-03-12
24C_d104,E484P,2,0.004444,0.5181,2021-03-12
24C_d104,E484P,2,0.001481,1.135,2021-03-12
24C_d104,E484P,2,0.0004938,1.143,2021-03-12
24C_d104,E484P,2,0.0001646,0.767,2021-03-12
24C_d104,E484P,2,5.487e-05,0.9009,2021-03-12
24C_d104,E484P,2,1.829e-05,1.164,2021-03-12
22C_d104,E484P,1,0.04,0.2194,2021-03-12
22C_d104,E484P,1,0.01333,0.2291,2021-03-12
22C_d104,E484P,1,0.004444,0.4528,2021-03-12
22C_d104,E484P,1,0.001481,0.5965,2021-03-12
22C_d104,E484P,1,0.0004938,1.184,2021-03-12
22C_d104,E484P,1,0.0001646,0.6935,2021-03-12
22C_d104,E484P,1,5.487e-05,0.6205,2021-03-12
22C_d104,E484P,1,1.829e-05,0.7944,2021-03-12
22C_d104,E484P,2,0.04,0.167,2021-03-12
22C_d104,E484P,2,0.01333,0.292,2021-03-12
22C_d104,E484P,2,0.004444,0.2779,2021-03-12
22C_d104,E484P,2,0.001481,0.6054,2021-03-12
22C_d104,E484P,2,0.0004938,1.024,2021-03-12
22C_d104,E484P,2,0.0001646,0.8668,2021-03-12
22C_d104,E484P,2,5.487e-05,0.8644,2021-03-12
22C_d104,E484P,2,1.829e-05,0.9585,2021-03-12
25_d94,E484P,1,0.04,3.143e-06,2021-03-12
25_d94,E484P,1,0.01333,0.04336,2021-03-12
25_d94,E484P,1,0.004444,0.1454,2021-03-12
25_d94,E484P,1,0.001481,0.4177,2021-03-12
25_d94,E484P,1,0.0004938,0.7466,2021-03-12
25_d94,E484P,1,0.0001646,0.744,2021-03-12
25_d94,E484P,1,5.487e-05,0.9094,2021-03-12
25_d94,E484P,1,1.829e-05,0.7943,2021-03-12
25_d94,E484P,2,0.04,0.006484,2021-03-12
25_d94,E484P,2,0.01333,0.03362,2021-03-12
25_d94,E484P,2,0.004444,0.2251,2021-03-12
25_d94,E484P,2,0.001481,0.6277,2021-03-12
25_d94,E484P,2,0.0004938,0.883,2021-03-12
25_d94,E484P,2,0.0001646,0.7668,2021-03-12
25_d94,E484P,2,5.487e-05,1.151,2021-03-12
25_d94,E484P,2,1.829e-05,0.8839,2021-03-12
23C_d102,E484P,1,0.04,0.2767,2021-03-12
23C_d102,E484P,1,0.01333,0.5242,2021-03-12
23C_d102,E484P,1,0.004444,0.6364,2021-03-12
23C_d102,E484P,1,0.001481,0.9437,2021-03-12
23C_d102,E484P,1,0.0004938,1.408,2021-03-12
23C_d102,E484P,1,0.0001646,0.9796,2021-03-12
23C_d102,E484P,1,5.487e-05,0.9181,2021-03-12
23C_d102,E484P,1,1.829e-05,1.04,2021-03-12
23C_d102,E484P,2,0.04,0.2817,2021-03-12
23C_d102,E484P,2,0.01333,0.5719,2021-03-12
23C_d102,E484P,2,0.004444,0.7793,2021-03-12
23C_d102,E484P,2,0.001481,1,2021-03-12
23C_d102,E484P,2,0.0004938,1.573,2021-03-12
23C_d102,E484P,2,0.0001646,0.9648,2021-03-12
23C_d102,E484P,2,5.487e-05,0.836,2021-03-12
23C_d102,E484P,2,1.829e-05,0.6378,2021-03-12
M12-day-119,wildtype,1,0.04,1.268e-05,2021-03-12
M12-day-119,wildtype,1,0.01333,-7.311e-06,2021-03-12
M12-day-119,wildtype,1,0.004444,0.01815,2021-03-12
M12-day-119,wildtype,1,0.001481,0.1537,2021-03-12
M12-day-119,wildtype,1,0.0004938,0.6091,2021-03-12
M12-day-119,wildtype,1,0.0001646,1.013,2021-03-12
M12-day-119,wildtype,1,5.487e-05,0.9736,2021-03-12
M12-day-119,wildtype,1,1.829e-05,0.9006,2021-03-12
M12-day-119,wildtype,2,0.04,-4.09e-07,2021-03-12
M12-day-119,wildtype,2,0.01333,-4.3e-07,2021-03-12
M12-day-119,wildtype,2,0.004444,0.02073,2021-03-12
M12-day-119,wildtype,2,0.001481,0.189,2021-03-12
M12-day-119,wildtype,2,0.0004938,0.6506,2021-03-12
M12-day-119,wildtype,2,0.0001646,0.8527,2021-03-12
M12-day-119,wildtype,2,5.487e-05,0.9014,2021-03-12
M12-day-119,wildtype,2,1.829e-05,0.8069,2021-03-12
M14-day-119,wildtype,1,0.04,3.231e-05,2021-03-12
M14-day-119,wildtype,1,0.01333,-7.311e-06,2021-03-12
M14-day-119,wildtype,1,0.004444,0.00717,2021-03-12
M14-day-119,wildtype,1,0.001481,0.09941,2021-03-12
M14-day-119,wildtype,1,0.0004938,0.252,2021-03-12
M14-day-119,wildtype,1,0.0001646,0.9712,2021-03-12
M14-day-119,wildtype,1,5.487e-05,0.9742,2021-03-12
M14-day-119,wildtype,1,1.829e-05,0.9193,2021-03-12
M14-day-119,wildtype,2,0.04,-6.953e-06,2021-03-12
M14-day-119,wildtype,2,0.01333,-1.419e-05,2021-03-12
M14-day-119,wildtype,2,0.004444,0.01941,2021-03-12
M14-day-119,wildtype,2,0.001481,0.1156,2021-03-12
M14-day-119,wildtype,2,0.0004938,0.4424,2021-03-12
M14-day-119,wildtype,2,0.0001646,0.813,2021-03-12
M14-day-119,wildtype,2,5.487e-05,0.9279,2021-03-12
M14-day-119,wildtype,2,1.829e-05,0.8519,2021-03-12
23_d120,wildtype,1,0.04,-4.09e-07,2021-03-12
23_d120,wildtype,1,0.01333,-7.311e-06,2021-03-12
23_d120,wildtype,1,0.004444,0.03735,2021-03-12
23_d120,wildtype,1,0.001481,0.234,2021-03-12
23_d120,wildtype,1,0.0004938,0.6209,2021-03-12
23_d120,wildtype,1,0.0001646,0.9122,2021-03-12
23_d120,wildtype,1,5.487e-05,0.9634,2021-03-12
23_d120,wildtype,1,1.829e-05,1.005,2021-03-12
23_d120,wildtype,2,0.04,-1.35e-05,2021-03-12
23_d120,wildtype,2,0.01333,0.009698,2021-03-12
23_d120,wildtype,2,0.004444,0.03193,2021-03-12
23_d120,wildtype,2,0.001481,0.3151,2021-03-12
23_d120,wildtype,2,0.0004938,0.727,2021-03-12
23_d120,wildtype,2,0.0001646,0.8592,2021-03-12
23_d120,wildtype,2,5.487e-05,0.871,2021-03-12
23_d120,wildtype,2,1.829e-05,0.9636,2021-03-12
1C_d113,wildtype,1,0.04,6.135e-06,2021-03-12
1C_d113,wildtype,1,0.01333,0.06854,2021-03-12
1C_d113,wildtype,1,0.004444,0.237,2021-03-12
1C_d113,wildtype,1,0.001481,0.4197,2021-03-12
1C_d113,wildtype,1,0.0004938,0.796,2021-03-12
1C_d113,wildtype,1,0.0001646,0.9132,2021-03-12
1C_d113,wildtype,1,5.487e-05,0.9816,2021-03-12
1C_d113,wildtype,1,1.829e-05,0.8428,2021-03-12
1C_d113,wildtype,2,0.04,0.005382,2021-03-12
1C_d113,wildtype,2,0.01333,0.0701,2021-03-12
1C_d113,wildtype,2,0.004444,0.337,2021-03-12
1C_d113,wildtype,2,0.001481,0.4788,2021-03-12
1C_d113,wildtype,2,0.0004938,0.73,2021-03-12
1C_d113,wildtype,2,0.0001646,0.7795,2021-03-12
1C_d113,wildtype,2,5.487e-05,0.8811,2021-03-12
1C_d113,wildtype,2,1.829e-05,0.8522,2021-03-12
24C_d104,E484K,1,0.04,0.06201,2021-03-12
24C_d104,E484K,1,0.01333,0.3452,2021-03-12
24C_d104,E484K,1,0.004444,1.011,2021-03-12
24C_d104,E484K,1,0.001481,0.9691,2021-03-12
24C_d104,E484K,1,0.0004938,0.989,2021-03-12
24C_d104,E484K,1,0.0001646,0.9367,2021-03-12
24C_d104,E484K,1,5.487e-05,1.016,2021-03-12
24C_d104,E484K,1,1.829e-05,1.106,2021-03-12
24C_d104,E484K,2,0.04,0.05644,2021-03-12
24C_d104,E484K,2,0.01333,0.3976,2021-03-12
24C_d104,E484K,2,0.004444,0.9006,2021-03-12
24C_d104,E484K,2,0.001481,1.012,2021-03-12
24C_d104,E484K,2,0.0004938,1.076,2021-03-12
24C_d104,E484K,2,0.0001646,0.9969,2021-03-12
24C_d104,E484K,2,5.487e-05,1.12,2021-03-12
24C_d104,E484K,2,1.829e-05,0.9788,2021-03-12
22C_d104,E484K,1,0.04,0.4849,2021-03-12
22C_d104,E484K,1,0.01333,0.8358,2021-03-12
22C_d104,E484K,1,0.004444,1.138,2021-03-12
22C_d104,E484K,1,0.001481,0.8845,2021-03-12
22C_d104,E484K,1,0.0004938,1.062,2021-03-12
22C_d104,E484K,1,0.0001646,0.9978,2021-03-12
22C_d104,E484K,1,5.487e-05,1.145,2021-03-12
22C_d104,E484K,1,1.829e-05,0.9621,2021-03-12
22C_d104,E484K,2,0.04,0.3968,2021-03-12
22C_d104,E484K,2,0.01333,0.7172,2021-03-12
22C_d104,E484K,2,0.004444,0.9987,2021-03-12
22C_d104,E484K,2,0.001481,0.8876,2021-03-12
22C_d104,E484K,2,0.0004938,0.9259,2021-03-12
22C_d104,E484K,2,0.0001646,0.9276,2021-03-12
22C_d104,E484K,2,5.487e-05,0.9795,2021-03-12
22C_d104,E484K,2,1.829e-05,0.9895,2021-03-12
25_d94,E484K,1,0.04,0.006436,2021-03-12
25_d94,E484K,1,0.01333,0.2266,2021-03-12
25_d94,E484K,1,0.004444,0.7017,2021-03-12
25_d94,E484K,1,0.001481,0.8309,2021-03-12
25_d94,E484K,1,0.0004938,1.058,2021-03-12
25_d94,E484K,1,0.0001646,0.864,2021-03-12
25_d94,E484K,1,5.487e-05,1.025,2021-03-12
25_d94,E484K,1,1.829e-05,0.9063,2021-03-12
25_d94,E484K,2,0.04,0.01984,2021-03-12
25_d94,E484K,2,0.01333,0.2014,2021-03-12
25_d94,E484K,2,0.004444,0.7564,2021-03-12
25_d94,E484K,2,0.001481,0.8545,2021-03-12
25_d94,E484K,2,0.0004938,0.9151,2021-03-12
25_d94,E484K,2,0.0001646,0.8484,2021-03-12
25_d94,E484K,2,5.487e-05,1.006,2021-03-12
25_d94,E484K,2,1.829e-05,1.022,2021-03-12
23C_d102,E484K,1,0.04,0.6068,2021-03-12
23C_d102,E484K,1,0.01333,0.7592,2021-03-12
23C_d102,E484K,1,0.004444,0.9184,2021-03-12
23C_d102,E484K,1,0.001481,0.9147,2021-03-12
23C_d102,E484K,1,0.0004938,0.9644,2021-03-12
23C_d102,E484K,1,0.0001646,0.9178,2021-03-12
23C_d102,E484K,1,5.487e-05,1.092,2021-03-12
23C_d102,E484K,1,1.829e-05,1.095,2021-03-12
23C_d102,E484K,2,0.04,0.5294,2021-03-12
23C_d102,E484K,2,0.01333,0.7644,2021-03-12
23C_d102,E484K,2,0.004444,0.9466,2021-03-12
23C_d102,E484K,2,0.001481,0.7658,2021-03-12
23C_d102,E484K,2,0.0004938,0.8955,2021-03-12
23C_d102,E484K,2,0.0001646,0.9285,2021-03-12
23C_d102,E484K,2,5.487e-05,1.007,2021-03-12
23C_d102,E484K,2,1.829e-05,0.9175,2021-03-12
M12-day-119,L452R,1,0.04,-4.354e-06,2021-03-12
M12-day-119,L452R,1,0.01333,-5.104e-06,2021-03-12
M12-day-119,L452R,1,0.004444,0.02203,2021-03-12
M12-day-119,L452R,1,0.001481,0.4042,2021-03-12
M12-day-119,L452R,1,0.0004938,0.8929,2021-03-12
M12-day-119,L452R,1,0.0001646,0.9996,2021-03-12
M12-day-119,L452R,1,5.487e-05,0.9747,2021-03-12
M12-day-119,L452R,1,1.829e-05,1.143,2021-03-12
M12-day-119,L452R,2,0.04,-7.034e-06,2021-03-12
M12-day-119,L452R,2,0.01333,-1.767e-05,2021-03-12
M12-day-119,L452R,2,0.004444,0.0347,2021-03-12
M12-day-119,L452R,2,0.001481,0.4154,2021-03-12
M12-day-119,L452R,2,0.0004938,0.9881,2021-03-12
M12-day-119,L452R,2,0.0001646,1.209,2021-03-12
M12-day-119,L452R,2,5.487e-05,0.9888,2021-03-12
M12-day-119,L452R,2,1.829e-05,1.212,2021-03-12
M14-day-119,L452R,1,0.04,-7.034e-06,2021-03-12
M14-day-119,L452R,1,0.01333,-5.104e-06,2021-03-12
M14-day-119,L452R,1,0.004444,0.002091,2021-03-12
M14-day-119,L452R,1,0.001481,0.124,2021-03-12
M14-day-119,L452R,1,0.0004938,0.602,2021-03-12
M14-day-119,L452R,1,0.0001646,0.8121,2021-03-12
M14-day-119,L452R,1,5.487e-05,0.9734,2021-03-12
M14-day-119,L452R,1,1.829e-05,1.13,2021-03-12
M14-day-119,L452R,2,0.04,-1.675e-06,2021-03-12
M14-day-119,L452R,2,0.01333,4.318e-06,2021-03-12
M14-day-119,L452R,2,0.004444,0.001576,2021-03-12
M14-day-119,L452R,2,0.001481,0.168,2021-03-12
M14-day-119,L452R,2,0.0004938,0.8241,2021-03-12
M14-day-119,L452R,2,0.0001646,1.015,2021-03-12
M14-day-119,L452R,2,5.487e-05,0.7258,2021-03-12
M14-day-119,L452R,2,1.829e-05,1.019,2021-03-12
23_d120,L452R,1,0.04,-4.354e-06,2021-03-12
23_d120,L452R,1,0.01333,-1.963e-06,2021-03-12
23_d120,L452R,1,0.004444,0.1215,2021-03-12
23_d120,L452R,1,0.001481,0.3431,2021-03-12
23_d120,L452R,1,0.0004938,0.9624,2021-03-12
23_d120,L452R,1,0.0001646,1.263,2021-03-12
23_d120,L452R,1,5.487e-05,0.9533,2021-03-12
23_d120,L452R,1,1.829e-05,1.209,2021-03-12
23_d120,L452R,2,0.04,-9.713e-06,2021-03-12
23_d120,L452R,2,0.01333,0.0006262,2021-03-12
23_d120,L452R,2,0.004444,0.1089,2021-03-12
23_d120,L452R,2,0.001481,0.4841,2021-03-12
23_d120,L452R,2,0.0004938,0.9675,2021-03-12
23_d120,L452R,2,0.0001646,1.369,2021-03-12
23_d120,L452R,2,5.487e-05,0.939,2021-03-12
23_d120,L452R,2,1.829e-05,1.053,2021-03-12
1C_d113,L452R,1,0.04,0.0505,2021-03-12
1C_d113,L452R,1,0.01333,0.2073,2021-03-12
1C_d113,L452R,1,0.004444,0.6243,2021-03-12
1C_d113,L452R,1,0.001481,1.328,2021-03-12
1C_d113,L452R,1,0.0004938,1.23,2021-03-12
1C_d113,L452R,1,0.0001646,0.9478,2021-03-12
1C_d113,L452R,1,5.487e-05,1.03,2021-03-12
1C_d113,L452R,1,1.829e-05,1.06,2021-03-12
1C_d113,L452R,2,0.04,0.01023,2021-03-12
1C_d113,L452R,2,0.01333,0.138,2021-03-12
1C_d113,L452R,2,0.004444,0.6635,2021-03-12
1C_d113,L452R,2,0.001481,1.482,2021-03-12
1C_d113,L452R,2,0.0004938,1.397,2021-03-12
1C_d113,L452R,2,0.0001646,0.9441,2021-03-12
1C_d113,L452R,2,5.487e-05,0.8677,2021-03-12
1C_d113,L452R,2,1.829e-05,1.077,2021-03-12
24C_d104,wildtype,1,0.04,-1.55e-05,2021-03-12
24C_d104,wildtype,1,0.01333,0.004726,2021-03-12
24C_d104,wildtype,1,0.004444,0.07124,2021-03-12
24C_d104,wildtype,1,0.001481,0.2339,2021-03-12
24C_d104,wildtype,1,0.0004938,0.5535,2021-03-12
24C_d104,wildtype,1,0.0001646,0.8393,2021-03-12
24C_d104,wildtype,1,5.487e-05,0.8538,2021-03-12
24C_d104,wildtype,1,1.829e-05,1.082,2021-03-12
24C_d104,wildtype,2,0.04,2.583e-06,2021-03-12
24C_d104,wildtype,2,0.01333,0.00573,2021-03-12
24C_d104,wildtype,2,0.004444,0.1366,2021-03-12
24C_d104,wildtype,2,0.001481,0.1926,2021-03-12
24C_d104,wildtype,2,0.0004938,0.5693,2021-03-12
24C_d104,wildtype,2,0.0001646,0.9341,2021-03-12
24C_d104,wildtype,2,5.487e-05,0.8853,2021-03-12
24C_d104,wildtype,2,1.829e-05,1.076,2021-03-12
22C_d104,wildtype,1,0.04,0.002286,2021-03-12
22C_d104,wildtype,1,0.01333,0.03426,2021-03-12
22C_d104,wildtype,1,0.004444,0.2438,2021-03-12
22C_d104,wildtype,1,0.001481,0.4992,2021-03-12
22C_d104,wildtype,1,0.0004938,0.8483,2021-03-12
22C_d104,wildtype,1,0.0001646,1.202,2021-03-12
22C_d104,wildtype,1,5.487e-05,0.9036,2021-03-12
22C_d104,wildtype,1,1.829e-05,0.9462,2021-03-12
22C_d104,wildtype,2,0.04,0.01961,2021-03-12
22C_d104,wildtype,2,0.01333,0.06256,2021-03-12
22C_d104,wildtype,2,0.004444,0.2082,2021-03-12
